priority_order,normalized_word,learner_rank,candidate_key,sense_key,source_sense_id,source_synset_id,ili,lexical_entry_id,entry_lemma,entry_source_pos,synset_source_pos,part_of_speech,adjective_satellite,source_entry_order,source_sense_position,source_order_is_pedagogical,lexfile,definitions_en,examples_en,explicit_forms,pronunciations,synset_members,candidate_status
59,take,59,oewn:2025:oewn-take__2.40.03..,oewn:oewn-take__2.40.03..,oewn-take__2.40.03..,oewn-02213319-v,i32793,oewn-take-v,take,v,v,verb,false,120859,31,false,verb.possession,"[{""text"":""engage for service under a term of contract"",""source_sense_id"":null}]","[{""text"":""We took an apartment on a quiet street"",""source"":null,""scope"":""synset""},{""text"":""Let's rent a car"",""source"":null,""scope"":""synset""},{""text"":""Shall we take a guide in Rome?"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-lease-v"",""written_form"":""lease"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-rent-v"",""written_form"":""rent"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-hire-v"",""written_form"":""hire"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-charter-v"",""written_form"":""charter"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-engage-v"",""written_form"":""engage"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.40.04..,oewn:oewn-take__2.40.04..,oewn-take__2.40.04..,oewn-02214527-v,i32797,oewn-take-v,take,v,v,verb,false,120859,32,false,verb.possession,"[{""text"":""receive or obtain regularly"",""source_sense_id"":null}]","[{""text"":""We take the Times every day"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-subscribe-v"",""written_form"":""subscribe"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-subscribe_to-v"",""written_form"":""subscribe to"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.40.02..,oewn:oewn-take__2.40.02..,oewn-take__2.40.02..,oewn-02212900-v,i32790,oewn-take-v,take,v,v,verb,false,120859,33,false,verb.possession,"[{""text"":""buy, select"",""source_sense_id"":null}]","[{""text"":""I'll take a pound of that sausage"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.40.08..,oewn:oewn-take__2.40.08..,oewn-take__2.40.08..,oewn-02205920-v,i32759,oewn-take-v,take,v,v,verb,false,120859,34,false,verb.possession,"[{""text"":""to get into a position of having, e.g., safety, comfort"",""source_sense_id"":null}]","[{""text"":""take shelter from the storm"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.35.14..,oewn:oewn-take__2.35.14..,oewn-take__2.35.14..,oewn-01429760-v,i28864,oewn-take-v,take,v,v,verb,false,120859,35,false,verb.contact,"[{""text"":""have sex with; archaic use"",""source_sense_id"":null}]","[{""text"":""He had taken this woman when she was most vulnerable"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-have-v"",""written_form"":""have"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.32.09..,oewn:oewn-take__2.32.09..,oewn-take__2.32.09..,oewn-00760378-v,i25487,oewn-take-v,take,v,v,verb,false,120859,36,false,verb.communication,"[{""text"":""lay claim to; as of an idea"",""source_sense_id"":null}]","[{""text"":""She took credit for the whole idea"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-claim-v"",""written_form"":""claim"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.42.03..,oewn:oewn-take__2.42.03..,oewn-take__2.42.03..,oewn-02747421-v,i35378,oewn-take-v,take,v,v,verb,false,120859,37,false,verb.stative,"[{""text"":""be designed to hold or take"",""source_sense_id"":null}]","[{""text"":""This surface will not take the dye"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-accept-v"",""written_form"":""accept"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.42.15..,oewn:oewn-take__2.42.15..,oewn-take__2.42.15..,oewn-02707070-v,i35160,oewn-take-v,take,v,v,verb,false,120859,38,false,verb.stative,"[{""text"":""be capable of holding or containing"",""source_sense_id"":null}]","[{""text"":""This box won't take all the items"",""source"":null,""scope"":""synset""},{""text"":""The flask holds one gallon"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-contain-v"",""written_form"":""contain"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-hold-v"",""written_form"":""hold"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.38.11..,oewn:oewn-take__2.38.11..,oewn-take__2.38.11..,oewn-01934453-v,i31372,oewn-take-v,take,v,v,verb,false,120859,39,false,verb.motion,"[{""text"":""proceed along in a vehicle"",""source_sense_id"":null}]","[{""text"":""We drive the turnpike to work"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-drive-v"",""written_form"":""drive"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.33.08..,oewn:oewn-take__2.33.08..,oewn-take__2.33.08..,oewn-01103241-v,i27095,oewn-take-v,take,v,v,verb,false,120859,40,false,verb.competition,"[{""text"":""obtain by winning"",""source_sense_id"":null}]","[{""text"":""Winner takes all"",""source"":null,""scope"":""synset""},{""text"":""He took first prize"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.29.08..,oewn:oewn-take__2.29.08..,oewn-take__2.29.08..,oewn-00087488-v,i22208,oewn-take-v,take,v,v,verb,false,120859,41,false,verb.body,"[{""text"":""be stricken by an illness, fall victim to an illness"",""source_sense_id"":null}]","[{""text"":""He got AIDS"",""source"":null,""scope"":""synset""},{""text"":""She came down with pneumonia"",""source"":null,""scope"":""synset""},{""text"":""She took a chill"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-contract-v"",""written_form"":""contract"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-get-v"",""written_form"":""get"",""source_pos"":""v""}]",unreviewed
59,take,59,oewn:2025:oewn-take__2.41.16..,oewn:oewn-take__2.41.16..,oewn-take__2.41.16..,oewn-02606776-v,i34693,oewn-take-v,take,v,v,verb,false,120859,42,false,verb.social,"[{""text"":""develop a habit; apply oneself to a practice or occupation"",""source_sense_id"":null}]","[{""text"":""She took to drink"",""source"":null,""scope"":""synset""},{""text"":""Men take to the military trades"",""source"":null,""scope"":""synset""},{""text"":""He took to visiting bars"",""source"":null,""scope"":""synset""}]","[""taken"",""took""]","[{""value"":""teɪk"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-take_to-v"",""written_form"":""take to"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-take-v"",""written_form"":""take"",""source_pos"":""v""}]",unreviewed
60,no,60,oewn:2025:oewn-no__3.00.00..,oewn:oewn-no__3.00.00..,oewn-no__3.00.00..,oewn-02276242-a,i12557,oewn-no-a,no,a,a,adjective,false,86895,1,false,adj.all,"[{""text"":""(quantifier) used with either mass nouns or plural count nouns for indicating a complete or almost complete lack or zero quantity of"",""source_sense_id"":null}]","[{""text"":""we have no bananas"",""source"":null,""scope"":""synset""},{""text"":""no eggs left and no money to buy any"",""source"":null,""scope"":""synset""},{""text"":""have you no decency?"",""source"":null,""scope"":""synset""},{""text"":""did it with no help"",""source"":null,""scope"":""synset""},{""text"":""I'll get you there in no time"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-no-a"",""written_form"":""no"",""source_pos"":""a""}]",unreviewed
60,no,60,oewn:2025:oewn-no__1.10.00..,oewn:oewn-no__1.10.00..,oewn-no__1.10.00..,oewn-07219764-n,i74519,oewn-no-n,no,n,n,noun,false,86908,1,false,noun.communication,"[{""text"":""a negative"",""source_sense_id"":null}]","[{""text"":""his no was loud and clear"",""source"":null,""scope"":""synset""}]","[""noes""]",[],"[{""lexical_entry_id"":""oewn-no-n"",""written_form"":""no"",""source_pos"":""n""}]",unreviewed
60,no,60,oewn:2025:oewn-no__4.02.02..,oewn:oewn-no__4.02.02..,oewn-no__4.02.02..,oewn-00051219-r,i18436,oewn-no-r,no,r,r,adverb,false,86913,1,false,adv.all,"[{""text"":""referring to the degree to which a certain quality is present"",""source_sense_id"":null}]","[{""text"":""he was no heavier than a child"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-no-r"",""written_form"":""no"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-no_more-r"",""written_form"":""no more"",""source_pos"":""r""}]",unreviewed
60,no,60,oewn:2025:oewn-no__4.02.01..,oewn:oewn-no__4.02.01..,oewn-no__4.02.01..,oewn-00024946-r,i18284,oewn-no-r,no,r,r,adverb,false,86913,2,false,adv.all,"[{""text"":""not in any degree or manner; not at all"",""source_sense_id"":null}]","[{""text"":""he is no better today"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-no-r"",""written_form"":""no"",""source_pos"":""r""}]",unreviewed
60,no,60,oewn:2025:oewn-no__4.02.00..,oewn:oewn-no__4.02.00..,oewn-no__4.02.00..,oewn-00024715-r,i18282,oewn-no-r,no,r,r,adverb,false,86913,3,false,adv.all,"[{""text"":""used to express refusal or denial or disagreement etc. or especially to emphasize a negative statement"",""source_sense_id"":null}]","[{""text"":""no, you are wrong"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-no-r"",""written_form"":""no"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__3.00.01..,oewn:oewn-well__3.00.01..,oewn-well__3.00.01..,oewn-02551348-a,i14097,oewn-well-a,well,a,a,adjective,false,133020,1,false,adj.all,"[{""text"":""in good health especially after having suffered illness or injury"",""source_sense_id"":null}]","[{""text"":""appears to be entirely well"",""source"":null,""scope"":""synset""},{""text"":""the wound is nearly well"",""source"":null,""scope"":""synset""},{""text"":""a well man"",""source"":null,""scope"":""synset""},{""text"":""I think I'm well; at least I feel well"",""source"":null,""scope"":""synset""}]","[""better""]",[],"[{""lexical_entry_id"":""oewn-well-a"",""written_form"":""well"",""source_pos"":""a""}]",unreviewed
61,well,61,oewn:2025:oewn-well__5.00.00.fortunate.00,oewn:oewn-well__5.00.00.fortunate.00,oewn-well__5.00.00.fortunate.00,oewn-01052461-s,i5741,oewn-well-a,well,a,s,adjective_satellite,true,133020,2,false,adj.all,"[{""text"":""resulting favorably"",""source_sense_id"":null}]","[{""text"":""it's a good thing that I wasn't there"",""source"":null,""scope"":""synset""},{""text"":""it is good that you stayed"",""source"":null,""scope"":""synset""},{""text"":""it is well that no one saw you"",""source"":null,""scope"":""synset""},{""text"":""all's well that ends well"",""source"":null,""scope"":""synset""}]","[""better""]",[],"[{""lexical_entry_id"":""oewn-good-a"",""written_form"":""good"",""source_pos"":""a""},{""lexical_entry_id"":""oewn-well-a"",""written_form"":""well"",""source_pos"":""a""}]",unreviewed
61,well,61,oewn:2025:oewn-well__5.00.00.advisable.00,oewn:oewn-well__5.00.00.advisable.00,oewn-well__5.00.00.advisable.00,oewn-00068247-s,i353,oewn-well-a,well,a,s,adjective_satellite,true,133020,3,false,adj.all,"[{""text"":""wise or advantageous and hence advisable"",""source_sense_id"":null}]","[{""text"":""it would be well to start early"",""source"":null,""scope"":""synset""}]","[""better""]",[],"[{""lexical_entry_id"":""oewn-well-a"",""written_form"":""well"",""source_pos"":""a""}]",unreviewed
61,well,61,oewn:2025:oewn-well__1.06.00..,oewn:oewn-well__1.06.00..,oewn-well__1.06.00..,oewn-04579630-n,i61077,oewn-well-n,well,n,n,noun,false,133063,1,false,noun.artifact,"[{""text"":""a deep hole or shaft dug or drilled to obtain water or oil or gas or brine"",""source_sense_id"":null}]",[],[],[],"[{""lexical_entry_id"":""oewn-well-n"",""written_form"":""well"",""source_pos"":""n""}]",unreviewed
61,well,61,oewn:2025:oewn-well__1.06.03..,oewn:oewn-well__1.06.03..,oewn-well__1.06.03..,oewn-04580221-n,i61080,oewn-well-n,well,n,n,noun,false,133063,2,false,noun.artifact,"[{""text"":""a cavity or vessel used to contain liquid"",""source_sense_id"":null}]",[],[],[],"[{""lexical_entry_id"":""oewn-well-n"",""written_form"":""well"",""source_pos"":""n""}]",unreviewed
61,well,61,oewn:2025:oewn-well__1.10.00..,oewn:oewn-well__1.10.00..,oewn-well__1.10.00..,oewn-06688724-n,i71567,oewn-well-n,well,n,n,noun,false,133063,3,false,noun.communication,"[{""text"":""an abundant source"",""source_sense_id"":null}]","[{""text"":""she was a well of information"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-well-n"",""written_form"":""well"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-wellspring-n"",""written_form"":""wellspring"",""source_pos"":""n""},{""lexical_entry_id"":""oewn-fountainhead-n"",""written_form"":""fountainhead"",""source_pos"":""n""}]",unreviewed
61,well,61,oewn:2025:oewn-well__1.06.02..,oewn:oewn-well__1.06.02..,oewn-well__1.06.02..,oewn-04580086-n,i61079,oewn-well-n,well,n,n,noun,false,133063,4,false,noun.artifact,"[{""text"":""an open shaft through the floors of a building (as for a stairway)"",""source_sense_id"":null}]",[],[],[],"[{""lexical_entry_id"":""oewn-well-n"",""written_form"":""well"",""source_pos"":""n""}]",unreviewed
61,well,61,oewn:2025:oewn-well__1.06.01..,oewn:oewn-well__1.06.01..,oewn-well__1.06.01..,oewn-04579845-n,i61078,oewn-well-n,well,n,n,noun,false,133063,5,false,noun.artifact,"[{""text"":""an enclosed compartment in a ship or plane for holding something as e.g. fish or a plane's landing gear or for protecting something as e.g. a ship's pumps"",""source_sense_id"":null}]",[],[],[],"[{""lexical_entry_id"":""oewn-well-n"",""written_form"":""well"",""source_pos"":""n""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.00..,oewn:oewn-well__4.02.00..,oewn-well__4.02.00..,oewn-00011555-r,i18211,oewn-well-r,well,r,r,adverb,false,133071,1,false,adv.all,"[{""text"":""(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (‘good’ is a nonstandard dialectal variant for ‘well’)"",""source_sense_id"":null}]","[{""text"":""the children behaved well"",""source"":null,""scope"":""synset""},{""text"":""a task well done"",""source"":null,""scope"":""synset""},{""text"":""the party went well"",""source"":null,""scope"":""synset""},{""text"":""he slept well"",""source"":null,""scope"":""synset""},{""text"":""a well-argued thesis"",""source"":null,""scope"":""synset""},{""text"":""a well-seasoned dish"",""source"":null,""scope"":""synset""},{""text"":""a well-planned party"",""source"":null,""scope"":""synset""},{""text"":""the baby can walk pretty good"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-good-r"",""written_form"":""good"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.05..,oewn:oewn-well__4.02.05..,oewn-well__4.02.05..,oewn-00013241-r,i18218,oewn-well-r,well,r,r,adverb,false,133071,2,false,adv.all,"[{""text"":""thoroughly or completely; fully; often used as a combining form"",""source_sense_id"":null}]","[{""text"":""The problem is well understood"",""source"":null,""scope"":""synset""},{""text"":""she was well informed"",""source"":null,""scope"":""synset""},{""text"":""shake well before using"",""source"":null,""scope"":""synset""},{""text"":""in order to avoid food poisoning, be sure the meat is well cooked"",""source"":null,""scope"":""synset""},{""text"":""well-done beef"",""source"":null,""scope"":""synset""},{""text"":""well-satisfied customers"",""source"":null,""scope"":""synset""},{""text"":""well-educated"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.03..,oewn:oewn-well__4.02.03..,oewn-well__4.02.03..,oewn-00012993-r,i18217,oewn-well-r,well,r,r,adverb,false,133071,3,false,adv.all,"[{""text"":""indicating high probability; in all likelihood"",""source_sense_id"":null}]","[{""text"":""I might well do it"",""source"":null,""scope"":""synset""},{""text"":""a mistake that could easily have ended in disaster"",""source"":null,""scope"":""synset""},{""text"":""you may well need your umbrella"",""source"":null,""scope"":""synset""},{""text"":""he could equally well be trying to deceive us"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-easily-r"",""written_form"":""easily"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.15..,oewn:oewn-well__4.02.15..,oewn-well__4.02.15..,oewn-00015597-r,i18230,oewn-well-r,well,r,r,adverb,false,133071,4,false,adv.all,"[{""text"":""(used for emphasis or as an intensifier) entirely or fully"",""source_sense_id"":null}]","[{""text"":""a book well worth reading"",""source"":null,""scope"":""synset""},{""text"":""was well aware of the difficulties ahead"",""source"":null,""scope"":""synset""},{""text"":""suspected only too well what might be going on"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.08..,oewn:oewn-well__4.02.08..,oewn-well__4.02.08..,oewn-00013891-r,i18221,oewn-well-r,well,r,r,adverb,false,133071,5,false,adv.all,"[{""text"":""to a suitable or appropriate extent or degree"",""source_sense_id"":null}]","[{""text"":""the project was well underway"",""source"":null,""scope"":""synset""},{""text"":""the fetus has well developed organs"",""source"":null,""scope"":""synset""},{""text"":""his father was well pleased with his grades"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.07..,oewn:oewn-well__4.02.07..,oewn-well__4.02.07..,oewn-00013554-r,i18219,oewn-well-r,well,r,r,adverb,false,133071,6,false,adv.all,"[{""text"":""favorably; with approval"",""source_sense_id"":null}]","[{""text"":""their neighbors spoke well of them"",""source"":null,""scope"":""synset""},{""text"":""he thought well of the book"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.11..,oewn:oewn-well__4.02.11..,oewn-well__4.02.11..,oewn-00014747-r,i18225,oewn-well-r,well,r,r,adverb,false,133071,7,false,adv.all,"[{""text"":""to a great extent or degree"",""source_sense_id"":null}]","[{""text"":""I'm afraid the film was well over budget"",""source"":null,""scope"":""synset""},{""text"":""painting the room white made it seem considerably (or substantially) larger"",""source"":null,""scope"":""synset""},{""text"":""the house has fallen considerably in value"",""source"":null,""scope"":""synset""},{""text"":""the price went up substantially"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-considerably-r"",""written_form"":""considerably"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-substantially-r"",""written_form"":""substantially"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.14..,oewn:oewn-well__4.02.14..,oewn-well__4.02.14..,oewn-00015469-r,i18229,oewn-well-r,well,r,r,adverb,false,133071,8,false,adv.all,"[{""text"":""with great or especially intimate knowledge"",""source_sense_id"":null}]","[{""text"":""we knew them well"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-intimately-r"",""written_form"":""intimately"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.13..,oewn:oewn-well__4.02.13..,oewn-well__4.02.13..,oewn-00015344-r,i18228,oewn-well-r,well,r,r,adverb,false,133071,9,false,adv.all,"[{""text"":""with prudence or propriety"",""source_sense_id"":null}]","[{""text"":""You would do well to say nothing more"",""source"":null,""scope"":""synset""},{""text"":""could not well refuse"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.12..,oewn:oewn-well__4.02.12..,oewn-well__4.02.12..,oewn-00015078-r,i18226,oewn-well-r,well,r,r,adverb,false,133071,10,false,adv.all,"[{""text"":""with skill or in a pleasing manner"",""source_sense_id"":null}]","[{""text"":""she dances well"",""source"":null,""scope"":""synset""},{""text"":""he writes well"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.10..,oewn:oewn-well__4.02.10..,oewn-well__4.02.10..,oewn-00014255-r,i18223,oewn-well-r,well,r,r,adverb,false,133071,11,false,adv.all,"[{""text"":""in a manner affording benefit or advantage"",""source_sense_id"":null}]","[{""text"":""she married well"",""source"":null,""scope"":""synset""},{""text"":""The children were settled advantageously in Seattle"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-advantageously-r"",""written_form"":""advantageously"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.09..,oewn:oewn-well__4.02.09..,oewn-well__4.02.09..,oewn-00014088-r,i18222,oewn-well-r,well,r,r,adverb,false,133071,12,false,adv.all,"[{""text"":""in financial comfort"",""source_sense_id"":null}]","[{""text"":""They live well"",""source"":null,""scope"":""synset""},{""text"":""she has been able to live comfortably since her husband died"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""},{""lexical_entry_id"":""oewn-comfortably-r"",""written_form"":""comfortably"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__4.02.01..,oewn:oewn-well__4.02.01..,oewn-well__4.02.01..,oewn-00012591-r,i18215,oewn-well-r,well,r,r,adverb,false,133071,13,false,adv.all,"[{""text"":""without unusual distress or resentment; with good humor"",""source_sense_id"":null}]","[{""text"":""took the joke well"",""source"":null,""scope"":""synset""},{""text"":""took the tragic news well"",""source"":null,""scope"":""synset""}]","[""best"",""better""]",[],"[{""lexical_entry_id"":""oewn-well-r"",""written_form"":""well"",""source_pos"":""r""}]",unreviewed
61,well,61,oewn:2025:oewn-well__2.38.00..,oewn:oewn-well__2.38.00..,oewn-well__2.38.00..,oewn-01995218-v,i31694,oewn-well-v,well,v,v,verb,false,133084,1,false,verb.motion,"[{""text"":""come up, as of a liquid"",""source_sense_id"":null}]","[{""text"":""Tears well in her eyes"",""source"":null,""scope"":""synset""},{""text"":""the currents well up"",""source"":null,""scope"":""synset""}]",[],[],"[{""lexical_entry_id"":""oewn-well-v"",""written_form"":""well"",""source_pos"":""v""},{""lexical_entry_id"":""oewn-swell-v"",""written_form"":""swell"",""source_pos"":""v""}]",unreviewed
63,very,63,oewn:2025:oewn-very__5.00.00.precise.00,oewn:oewn-very__5.00.00.precise.00,oewn-very__5.00.00.precise.00,oewn-01845232-s,i10105,oewn-very-a,very,a,s,adjective_satellite,true,130934,1,false,adj.all,"[{""text"":""precisely as stated"",""source_sense_id"":null}]","[{""text"":""the very center of town"",""source"":null,""scope"":""synset""}]",[],"[{""value"":""ˈvɛɹi"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-very-a"",""written_form"":""very"",""source_pos"":""a""}]",unreviewed
63,very,63,oewn:2025:oewn-very__5.00.00.same.02,oewn:oewn-very__5.00.00.same.02,oewn-very__5.00.00.same.02,oewn-02076350-s,i11341,oewn-very-a,very,a,s,adjective_satellite,true,130934,2,false,adj.all,"[{""text"":""being the exact same one; not any other:"",""source_sense_id"":null}]","[{""text"":""this is the identical room we stayed in before"",""source"":null,""scope"":""synset""},{""text"":""saw the selfsame quotation in two newspapers"",""source"":null,""scope"":""synset""},{""text"":""on this very spot"",""source"":null,""scope"":""synset""},{""text"":""the very thing he said yesterday"",""source"":null,""scope"":""synset""},{""text"":""the very man I want to see"",""source"":null,""scope"":""synset""}]",[],"[{""value"":""ˈvɛɹi"",""variety"":null,""notation"":null,""phonemic"":null,""audio"":null,""scope"":""lemma"",""form"":null}]","[{""lexical_entry_id"":""oewn-identical-a"",""written_form"":""identical"",""source_pos"":""a""},{""lexical_entry_id"":""oewn-selfsame-a"",""written_form"":""selfsame"",""source_pos"":""a""},{""lexical_entry_id"":""oewn-very-a"",""written_form"":""very"",""source_pos"":""a""}]",unreviewed
